time,lat,lon,elevation,accuracy,bearing,speed,satellites,provider,hdop,vdop,pdop,geoidheight,ageofdgpsdata,dgpsid
2016-12-10T06:25:44Z,-37.814246,145.160780,,19.391,,,0,network,,,,,,
2016-12-10T06:25:51Z,-37.814333,145.160668,104.3,12.9,0.0,0.0,0,gps,1.68,1.00,2.81,-3.8,,
2016-12-10T06:25:53Z,-37.814233,145.160852,106.8,8.4,0.0,0.0,5,gps,1.68,0.97,1.94,-3.8,,
2016-12-10T06:25:55Z,-37.814215,145.160905,106.8,6.8,0.0,0.19044723,7,gps,1.22,0.85,1.49,-3.8,,
2016-12-10T06:25:55Z,-37.814093,145.160651,,21.852,,,0,network,,,,,,
2016-12-10T06:25:58Z,-37.814203,145.160928,105.0,5.9,186.36,1.3758525,7,gps,1.22,0.85,1.49,-3.8,,
2016-12-10T06:26:00Z,-37.814225,145.160932,102.7,5.5,194.49,1.1756256,7,gps,1.22,0.85,1.49,-3.8,,
2016-12-10T06:26:01Z,-37.814217,145.160913,104.6,10.1,195.9,0.0,7,gps,1.10,0.85,1.49,-3.8,,
2016-12-10T06:26:03Z,-37.814183,145.160908,110.8,7.4,308.53,0.23008083,8,gps,1.10,0.84,1.38,-3.8,,
2016-12-10T06:26:05Z,-37.814170,145.160873,113.7,6.8,308.53,0.0,8,gps,1.10,0.84,1.38,-3.8,,
2016-12-10T06:26:07Z,-37.814170,145.160825,115.1,6.5,308.53,0.0,8,gps,1.10,0.84,1.38,-3.8,,
2016-12-10T06:26:09Z,-37.814165,145.160820,114.5,6.0,308.53,0.0,8,gps,1.10,0.84,1.38,-3.8,,
2016-12-10T06:26:11Z,-37.814173,145.160747,114.8,5.9,308.53,0.0,8,gps,1.10,0.84,1.38,-3.8,,
2016-12-10T06:26:13Z,-37.814177,145.160712,115.8,5.7,308.53,0.0,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:14Z,-37.814182,145.160720,116.1,5.5,308.53,0.0,9,gps,,,,-3.8,,
2016-12-10T06:26:16Z,-37.814180,145.160727,116.7,5.4,258.13,0.0,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:18Z,-37.814178,145.160730,117.6,5.3,258.13,0.0,9,gps,,,,-3.8,,
2016-12-10T06:26:20Z,-37.814163,145.160743,118.6,5.2,258.13,0.0,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:22Z,-37.814157,145.160740,118.9,5.1,258.13,0.0,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:24Z,-37.814172,145.160725,120.9,5.1,258.13,0.0,8,gps,0.97,0.83,1.28,-3.8,,
2016-12-10T06:26:26Z,-37.814097,145.160755,125.9,4.7,351.42,1.0860639,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:28Z,-37.814055,145.160772,128.1,4.3,15.57,2.0666096,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:29Z,-37.814037,145.160773,128.6,4.1,21.29,2.3538246,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:31Z,-37.813990,145.160790,128.5,3.9,14.77,2.9159014,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:26:33Z,-37.813943,145.160807,127.8,3.8,12.51,2.9364903,9,gps,0.88,1.22,1.50,-3.8,,
2016-12-10T06:26:35Z,-37.813887,145.160837,127.6,3.6,19.72,3.639086,9,gps,0.88,,,-3.8,,
2016-12-10T06:26:37Z,-37.813865,145.160823,126.2,3.6,307.14,0.64288807,9,gps,0.88,1.22,1.50,-3.8,,
2016-12-10T06:26:40Z,-37.813870,145.160868,124.9,3.4,104.09,1.6069628,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:42Z,-37.813883,145.160905,123.9,3.2,115.31,2.1119053,9,gps,0.88,1.22,1.50,-3.8,,
2016-12-10T06:26:44Z,-37.813900,145.160950,122.5,3.1,116.43,2.3373537,9,gps,,,,-3.8,,
2016-12-10T06:26:44Z,-37.813910,145.160867,,22.197,,,0,network,,,,,,
2016-12-10T06:26:47Z,-37.813918,145.161003,121.4,3.1,288.15,1.2193769,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:48Z,-37.813920,145.161005,121.1,3.1,257.19,0.62178445,9,gps,0.88,1.22,1.50,-3.8,,
2016-12-10T06:26:50Z,-37.813937,145.161038,120.1,3.1,112.93,1.8385878,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:51Z,-37.813943,145.161060,119.7,3.2,98.93,2.1813927,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:26:53Z,-37.813955,145.161113,119.5,3.2,101.17,2.5283155,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:26:55Z,-37.813965,145.161173,119.1,3.2,94.31,3.4290795,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:26:55Z,-37.813910,145.160867,,19.661,,,0,network,,,,,,
2016-12-10T06:26:58Z,-37.813998,145.161265,119.1,3.2,175.63,1.6918919,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:26:59Z,-37.814015,145.161272,119.2,3.2,189.08,1.7526292,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:01Z,-37.814043,145.161320,119.6,3.1,145.05,2.8320017,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:03Z,-37.814078,145.161383,119.2,3.0,148.13,3.2051752,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:05Z,-37.814103,145.161442,120.7,2.9,175.59,2.8556788,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:07Z,-37.814145,145.161448,120.2,2.9,187.83,3.00186,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:07Z,-37.813988,145.161858,,23.113,,,0,network,,,,,,
2016-12-10T06:27:10Z,-37.814222,145.161445,120.8,2.9,192.42,1.6254928,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:12Z,-37.814270,145.161462,120.4,2.9,181.22,2.0156522,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:14Z,-37.814312,145.161470,119.8,2.9,187.15,3.328194,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:16Z,-37.814362,145.161465,119.2,3.0,193.31,3.090392,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:18Z,-37.814398,145.161462,116.7,3.0,202.51,2.7290573,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:18Z,-37.814647,145.161427,,20.909,,,0,network,,,,,,
2016-12-10T06:27:21Z,-37.814482,145.161457,115.1,3.1,132.82,2.647731,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:23Z,-37.814512,145.161473,114.1,3.1,168.9,1.2512897,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:24Z,-37.814532,145.161468,113.4,3.1,205.0,2.2019818,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:26Z,-37.814565,145.161462,112.0,3.1,190.74,2.2951465,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:28Z,-37.814603,145.161450,111.4,3.1,191.97,2.4469895,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:30Z,-37.814655,145.161435,110.8,3.1,197.71,2.740381,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:30Z,-37.814530,145.161514,,20.952,,,0,network,,,,,,
2016-12-10T06:27:33Z,-37.814733,145.161425,109.8,3.1,187.01,2.0434473,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:34Z,-37.814750,145.161425,109.3,3.1,188.38,1.6105658,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:36Z,-37.814765,145.161442,107.5,3.2,45.81,1.4365897,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:38Z,-37.814788,145.161430,107.4,3.1,199.9,0.0,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:40Z,-37.814835,145.161418,106.6,3.1,195.59,2.6415544,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:32Z,-37.814984,145.161341,,20.464,,,0,network,,,,,,
2016-12-10T06:27:43Z,-37.814900,145.161388,105.7,3.1,196.32,2.5900822,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:45Z,-37.814938,145.161378,105.4,3.2,194.21,2.0774188,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:46Z,-37.814953,145.161373,105.3,3.1,195.25,1.9188844,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:48Z,-37.814983,145.161367,104.8,3.1,186.98,1.6136541,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:50Z,-37.815047,145.161360,105.7,3.1,193.84,1.8596914,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:52Z,-37.815097,145.161350,106.3,3.0,188.65,2.1844811,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:52Z,-37.815013,145.161427,,20.792,,,0,network,,,,,,
2016-12-10T06:27:55Z,-37.815182,145.161327,107.0,3.0,284.12,0.50031,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:56Z,-37.815198,145.161313,107.1,2.9,247.45,0.73605275,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:27:58Z,-37.815232,145.161298,107.3,2.9,221.5,1.1200355,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:27:59Z,-37.815257,145.161292,107.5,3.0,200.87,1.9626359,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:01Z,-37.815308,145.161287,107.6,2.9,172.71,2.2297766,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:03Z,-37.815355,145.161288,107.4,2.9,189.09,1.9327819,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:03Z,-37.815656,145.161168,,21.324,,,0,network,,,,,,
2016-12-10T06:28:06Z,-37.815445,145.161287,108.2,2.9,195.66,1.5220336,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:08Z,-37.815478,145.161275,107.8,2.9,203.0,1.4134272,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:10Z,-37.815558,145.161262,107.5,2.9,190.79,3.8907852,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:12Z,-37.815632,145.161247,106.9,2.9,187.95,3.2319407,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:14Z,-37.815707,145.161232,106.8,2.9,190.42,3.8665934,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:14Z,-37.815971,145.161125,,19.748,,,0,network,,,,,,
2016-12-10T06:28:17Z,-37.815813,145.161192,105.6,2.9,205.81,1.736158,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:19Z,-37.815868,145.161165,105.1,2.9,214.24,2.438239,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:21Z,-37.815940,145.161153,104.4,3.0,185.28,3.6231296,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:23Z,-37.815997,145.161138,103.8,2.9,195.25,3.009066,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:25Z,-37.816057,145.161125,103.9,2.9,189.63,3.152159,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:25Z,-37.815949,145.161168,,23.457,,,0,network,,,,,,
2016-12-10T06:28:28Z,-37.816153,145.161108,103.7,2.9,231.59,1.4386486,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:30Z,-37.816183,145.161103,103.5,2.9,229.36,0.99444336,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:32Z,-37.816232,145.161093,103.6,2.9,184.96,2.2683809,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:34Z,-37.816288,145.161093,103.4,2.9,187.2,2.820163,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:36Z,-37.816342,145.161085,103.1,2.9,200.1,2.2874255,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:36Z,-37.816856,145.160824,,22.516,,,0,network,,,,,,
2016-12-10T06:28:39Z,-37.816407,145.161088,102.2,3.1,165.25,2.2349238,9,gps,0.87,1.21,1.50,-3.8,,
2016-12-10T06:28:41Z,-37.816408,145.161075,101.5,3.2,346.89,0.42413113,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:42Z,-37.816423,145.161073,101.2,3.2,201.16,1.2940117,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:44Z,-37.816463,145.161058,100.5,3.3,197.73,2.6374366,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:46Z,-37.816482,145.161053,100.1,3.2,177.09,0.61149,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:48Z,-37.816532,145.161042,99.7,3.2,197.35,1.4494578,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:48Z,-37.816885,145.160910,,19.321,,,0,network,,,,,,
2016-12-10T06:28:51Z,-37.816628,145.161022,99.7,3.2,202.08,2.0357263,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:28:53Z,-37.816660,145.161028,99.9,3.2,191.05,0.0,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:55Z,-37.816687,145.161023,99.5,3.2,190.08,1.7629236,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:57Z,-37.816707,145.161012,99.4,3.2,186.38,1.3773967,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:59Z,-37.816755,145.160992,98.8,3.1,200.79,2.3764725,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:28:59Z,-37.816987,145.160996,,20.618,,,0,network,,,,,,
2016-12-10T06:29:02Z,-37.816832,145.160938,99.9,3.0,264.37,3.4975376,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:29:04Z,-37.816870,145.160900,100.8,3.0,231.44,1.3876911,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:29:06Z,-37.816918,145.160887,101.1,3.0,198.31,1.7335844,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:08Z,-37.816978,145.160880,101.9,3.0,189.08,1.9811659,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:10Z,-37.817032,145.160872,102.8,2.9,209.5,1.917855,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:10Z,-37.817060,145.160996,,20.934,,,0,network,,,,,,
2016-12-10T06:29:13Z,-37.817140,145.160838,103.8,2.9,244.0,1.8818245,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:29:15Z,-37.817173,145.160812,104.2,3.0,241.92,1.5143127,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:17Z,-37.817217,145.160800,104.1,3.0,216.72,2.3862522,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:19Z,-37.817273,145.160797,104.1,3.0,188.09,3.051788,9,gps,0.88,1.21,1.50,-3.8,,
2016-12-10T06:29:21Z,-37.817332,145.160790,104.6,3.0,190.46,2.6019208,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:21Z,-37.818099,145.160392,,20.97,,,0,network,,,,,,
2016-12-10T06:29:24Z,-37.817455,145.160812,105.5,3.0,178.9,2.4912555,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:26Z,-37.817500,145.160807,105.2,3.1,199.53,2.151024,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:28Z,-37.817557,145.160798,105.0,3.1,187.54,2.9081805,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:30Z,-37.817622,145.160787,105.0,3.1,195.27,2.7094977,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:32Z,-37.817690,145.160780,105.6,3.1,188.43,2.6873648,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:32Z,-37.817792,145.160565,,25.548,,,0,network,,,,,,
2016-12-10T06:29:35Z,-37.817798,145.160802,107.0,3.1,138.22,2.7244248,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:37Z,-37.817815,145.160815,107.9,3.1,88.0,0.7710539,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:39Z,-37.817828,145.160855,108.6,3.1,100.03,2.1927166,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:40Z,-37.817838,145.160878,108.9,3.2,100.02,2.0583742,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:42Z,-37.817862,145.160928,110.3,3.1,91.42,2.0383,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:43Z,-37.817873,145.160952,111.2,3.1,96.89,2.3713253,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:45Z,-37.817885,145.160995,111.8,3.1,104.92,2.0583742,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:29:46Z,-37.817905,145.161047,112.4,3.1,115.55,4.995379,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:47Z,-37.817917,145.161085,112.7,3.2,108.64,4.0508637,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:49Z,-37.817947,145.161168,113.5,3.3,110.35,3.7821789,9,gps,,,,-3.8,,
2016-12-10T06:29:51Z,-37.817948,145.161165,114.3,3.3,103.95,1.6779945,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:52Z,-37.817950,145.161187,114.6,3.3,85.51,2.125288,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:29:53Z,-37.817948,145.161222,114.9,3.2,89.77,2.5097857,9,gps,0.88,,,-3.8,,
2016-12-10T06:29:55Z,-37.817945,145.161275,114.7,3.2,83.27,2.6559668,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:57Z,-37.817950,145.161332,115.4,3.2,89.42,2.6482458,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:29:57Z,-37.817819,145.161514,,20.229,,,0,network,,,,,,
2016-12-10T06:30:00Z,-37.817942,145.161423,116.3,3.1,88.9,2.9133277,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:01Z,-37.817938,145.161463,116.2,3.2,89.21,3.0914216,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:03Z,-37.817933,145.161465,116.9,3.2,84.14,1.9389586,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:05Z,-37.817933,145.161513,116.5,3.1,88.26,2.3816197,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:07Z,-37.817940,145.161583,117.3,3.0,87.09,2.7223659,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:09Z,-37.817955,145.161670,118.9,2.9,89.76,2.3183088,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:09Z,-37.817775,145.161600,,19.713,,,0,network,,,,,,
2016-12-10T06:30:12Z,-37.817958,145.161818,121.5,2.9,132.15,1.9430764,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:13Z,-37.817967,145.161843,121.8,2.9,144.28,1.3809997,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:15Z,-37.817972,145.161907,121.9,2.8,91.18,2.636922,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:17Z,-37.817968,145.161980,122.1,2.8,90.79,3.0662003,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:19Z,-37.817963,145.162055,122.2,2.8,89.43,3.1212757,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:21Z,-37.817963,145.162133,122.4,2.8,92.5,3.3637097,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:21Z,-37.818039,145.161514,,23.973,,,0,network,,,,,,
2016-12-10T06:30:24Z,-37.817950,145.162263,123.6,2.8,127.5,2.4150767,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:26Z,-37.817977,145.162313,123.0,2.8,117.6,2.1978638,9,gps,0.88,0.77,1.16,-3.8,,
2016-12-10T06:30:28Z,-37.817985,145.162395,123.3,2.7,93.95,2.897886,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:30Z,-37.817987,145.162473,123.3,2.7,90.85,2.8623703,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:32Z,-37.817985,145.162555,123.7,2.7,91.79,3.3837838,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:32Z,-37.817656,145.162980,,21.393,,,0,network,,,,,,
2016-12-10T06:30:35Z,-37.817975,145.162665,124.3,2.7,109.15,0.77465695,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:37Z,-37.817968,145.162687,122.6,2.7,95.77,1.4525461,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:39Z,-37.817962,145.162740,121.0,2.7,84.26,2.6266274,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:41Z,-37.817953,145.162798,119.6,2.7,88.59,2.6271422,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:43Z,-37.817948,145.162860,118.1,2.7,86.8,2.7820735,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:43Z,-37.817714,145.163152,,19.786,,,0,network,,,,,,
2016-12-10T06:30:46Z,-37.817938,145.162950,118.0,2.7,230.59,1.4298984,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:47Z,-37.817943,145.162963,117.7,2.7,121.96,0.90076387,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:49Z,-37.817948,145.163015,117.7,2.8,93.96,2.195805,9,gps,0.87,0.77,1.16,-3.8,,
2016-12-10T06:30:51Z,-37.817955,145.163072,117.7,2.8,94.41,2.4825053,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:53Z,-37.817962,145.163127,117.6,2.8,90.7,1.9857984,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:55Z,-37.817957,145.163173,117.4,2.9,83.19,2.2802196,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:30:55Z,-37.817743,145.163238,,21.18,,,0,network,,,,,,
2016-12-10T06:30:58Z,-37.817952,145.163295,117.1,2.9,111.21,2.049624,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:31:00Z,-37.817967,145.163347,116.5,2.9,114.41,2.1381562,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:31:01Z,-37.817972,145.163347,116.2,2.9,224.46,1.8416761,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:31:03Z,-37.817992,145.163350,114.1,3.0,186.49,1.0263561,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:31:05Z,-37.817998,145.163388,113.4,3.1,111.33,1.6249781,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:07Z,-37.817998,145.163443,113.6,3.1,94.32,2.3780167,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:31:09Z,-37.818003,145.163518,113.8,3.1,92.85,2.647731,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:31:11Z,-37.817995,145.163623,116.2,3.0,74.92,4.28043,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:13Z,-37.818007,145.163660,117.1,3.0,182.62,1.5096803,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:15Z,-37.818017,145.163705,120.1,3.0,87.1,1.8257197,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:17Z,-37.818013,145.163767,121.2,2.9,87.9,2.8283987,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:31:19Z,-37.818022,145.163843,123.2,2.9,95.67,2.64979,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:21Z,-37.818035,145.163928,124.1,2.8,96.33,2.1263175,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:21Z,-37.817931,145.164446,,21.261,,,0,network,,,,,,
2016-12-10T06:31:24Z,-37.818043,145.164017,124.6,2.9,197.2,1.5246072,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:26Z,-37.818067,145.164025,124.8,3.0,193.8,1.5091655,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:28Z,-37.818067,145.164083,124.6,3.0,89.76,2.18654,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:29Z,-37.818072,145.164115,125.0,3.0,95.93,2.1834517,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:31Z,-37.818070,145.164172,124.9,2.9,92.53,1.8550589,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:33Z,-37.818068,145.164237,124.5,2.9,92.37,2.3960319,9,gps,0.88,1.21,1.49,-3.8,,
2016-12-10T06:31:33Z,-37.818193,145.164791,,20.649,,,0,network,,,,,,
2016-12-10T06:31:36Z,-37.818062,145.164398,128.2,2.8,114.74,1.9991812,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:38Z,-37.818077,145.164477,128.5,2.8,101.11,2.4243417,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:40Z,-37.818077,145.164555,129.7,2.8,93.21,3.0970836,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:42Z,-37.818073,145.164630,130.6,2.7,94.36,2.8505316,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:31:44Z,-37.818072,145.164705,131.0,2.7,96.31,2.5303745,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:46Z,-37.818072,145.164775,131.4,2.7,92.72,2.9977422,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:48Z,-37.818075,145.164818,133.5,2.7,147.25,0.93988276,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:50Z,-37.818087,145.164858,133.3,2.7,99.16,1.9487383,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:31:52Z,-37.818088,145.164915,133.5,2.8,92.65,2.3502216,9,gps,0.87,1.21,1.49,-3.8,,
2016-12-10T06:31:54Z,-37.818088,145.164977,133.8,2.9,89.58,2.4541955,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:31:56Z,-37.818083,145.165040,134.1,3.0,81.93,2.3836787,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:31:56Z,-37.818119,145.165222,,19.794,,,0,network,,,,,,
2016-12-10T06:32:00Z,-37.818052,145.165192,135.5,3.0,116.37,3.3477533,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:02Z,-37.818048,145.165225,133.8,3.1,70.71,1.2090825,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:03Z,-37.818037,145.165257,134.6,3.0,70.14,2.7630289,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:05Z,-37.818018,145.165325,134.8,3.0,75.43,2.7048652,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:07Z,-37.818010,145.165387,134.6,3.1,85.88,2.6482458,9,gps,0.87,1.20,1.49,-3.8,,
2016-12-10T06:32:07Z,-37.818207,145.165481,,19.261,,,0,network,,,,,,
2016-12-10T06:32:10Z,-37.817990,145.165482,134.5,3.2,77.47,2.383164,9,gps,0.87,1.20,1.49,-3.8,,
